"away_score","away_team","club_id","club_name","coach","competition_name","home_score","home_team","match_date","match_result_link","match_time","match_type","play_style","result","season"
0,"Watford",1010,"Watford","Quique Sánchez Flores","EFL Cup",1,"Preston NE","25-08-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2612559","8:45 PM","Second Round","4-4-1-1","1:0 ","2015"
1,"Southampton",379,"West Ham","Slaven Bilic","Premier League",2,"West Ham","28-12-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2578276","6:30 PM","19","4-1-4-1","2:1 ","2015"
0,"Liverpool",379,"West Ham","Slaven Bilic","Premier League",2,"West Ham","02-01-2016","https://www.transfermarkt.com/spielbericht/index/spielbericht/2578277","1:45 PM","20","4-4-2 double 6","2:0 ","2015"
3,"West Ham",379,"West Ham","Slaven Bilic","Premier League",1,"Bournemouth","12-01-2016","https://www.transfermarkt.com/spielbericht/index/spielbericht/2578093","8:45 PM","21","4-2-3-1","1:3 ","2015"
1,"West Ham",379,"West Ham","Slaven Bilic","Premier League",2,"Newcastle","16-01-2016","https://www.transfermarkt.com/spielbericht/index/spielbericht/2578101","4:00 PM","22","4-5-1 flat","2:1 ","2015"
2,"Man City",379,"West Ham","Slaven Bilic","Premier League",2,"West Ham","23-01-2016","https://www.transfermarkt.com/spielbericht/index/spielbericht/2578115","6:30 PM","23","4-3-3 Attacking","2:2 ","2015"
0,"Aston Villa",379,"West Ham","Slaven Bilic","Premier League",2,"West Ham","02-02-2016","https://www.transfermarkt.com/spielbericht/index/spielbericht/2578136","8:45 PM","24","4-3-3 Attacking","2:0 ","2015"
0,"West Ham",379,"West Ham","Slaven Bilic","Premier League",1,"Southampton","06-02-2016","https://www.transfermarkt.com/spielbericht/index/spielbericht/2578132","6:30 PM","25","4-2-3-1","1:0 ","2015"
2,"West Ham",379,"West Ham","Slaven Bilic","Premier League",2,"Norwich","13-02-2016","https://www.transfermarkt.com/spielbericht/index/spielbericht/2578149","4:00 PM","26","4-3-3 Attacking","2:2 ","2015"
0,"Sunderland",379,"West Ham","Slaven Bilic","Premier League",1,"West Ham","27-02-2016","https://www.transfermarkt.com/spielbericht/index/spielbericht/2578161","1:45 PM","27","4-3-3 Attacking","1:0 ","2015"
0,"Spurs",379,"West Ham","Slaven Bilic","Premier League",1,"West Ham","02-03-2016","https://www.transfermarkt.com/spielbericht/index/spielbericht/2578165","8:45 PM","28","3-5-2","1:0 ","2015"
3,"West Ham",379,"West Ham","Slaven Bilic","Premier League",2,"Everton","05-03-2016","https://www.transfermarkt.com/spielbericht/index/spielbericht/2578169","4:00 PM","29","3-4-2-1","2:3 ","2015"
1,"Watford",379,"West Ham","Slaven Bilic","Premier League",3,"West Ham","20-04-2016","https://www.transfermarkt.com/spielbericht/index/spielbericht/2578193","8:45 PM","30","4-3-3 Attacking","3:1 ","2015"
2,"West Ham",379,"West Ham","Slaven Bilic","Premier League",2,"Chelsea","19-03-2016","https://www.transfermarkt.com/spielbericht/index/spielbericht/2578190","4:00 PM","31","4-2-3-1","2:2 ","2015"
2,"Crystal Palace",379,"West Ham","Slaven Bilic","Premier League",2,"West Ham","02-04-2016","https://www.transfermarkt.com/spielbericht/index/spielbericht/2578203","4:00 PM","32","4-3-2-1","2:2 ","2015"
3,"Arsenal",379,"West Ham","Slaven Bilic","Premier League",3,"West Ham","09-04-2016","https://www.transfermarkt.com/spielbericht/index/spielbericht/2578216","1:45 PM","33","3-4-2-1","3:3 ","2015"
2,"West Ham",379,"West Ham","Slaven Bilic","Premier League",2,"Leicester","17-04-2016","https://www.transfermarkt.com/spielbericht/index/spielbericht/2578235","2:30 PM","34","4-3-3 Attacking","2:2 ","2015"
2,"Man Utd",379,"West Ham","Slaven Bilic","Premier League",3,"West Ham","10-05-2016","https://www.transfermarkt.com/spielbericht/index/spielbericht/2578237","9:30 PM","35","4-1-4-1","3:2 ","2015"
3,"West Ham",379,"West Ham","Slaven Bilic","Premier League",0,"West Brom","30-04-2016","https://www.transfermarkt.com/spielbericht/index/spielbericht/2578248","4:00 PM","36","4-1-4-1","0:3 ","2015"
4,"Swansea",379,"West Ham","Slaven Bilic","Premier League",1,"West Ham","07-05-2016","https://www.transfermarkt.com/spielbericht/index/spielbericht/2578251","4:00 PM","37","4-2-3-1","1:4 ","2015"
1,"West Ham",379,"West Ham","Slaven Bilic","Premier League",2,"Stoke City","15-05-2016","https://www.transfermarkt.com/spielbericht/index/spielbericht/2578252","4:00 PM","38","4-3-3 Attacking","2:1 ","2015"
0,"Wolves",379,"West Ham","Slaven Bilic","FA Cup",1,"West Ham","09-01-2016","https://www.transfermarkt.com/spielbericht/index/spielbericht/2654218","4:00 PM","Third Round","4-2-3-1","1:0 ","2015"
0,"West Ham",379,"West Ham","Slaven Bilic","FA Cup",0,"Liverpool","30-01-2016","https://www.transfermarkt.com/spielbericht/index/spielbericht/2657392","6:30 PM","Fourth Round","4-3-3 Attacking","0:0 ","2015"
1,"Liverpool",379,"West Ham","Slaven Bilic","FA Cup",2,"West Ham","09-02-2016","https://www.transfermarkt.com/spielbericht/index/spielbericht/2660161","8:45 PM","4th round deciders","4-3-3 Attacking","2:1 ","2015"
5,"West Ham",379,"West Ham","Slaven Bilic","FA Cup",1,"Blackburn","21-02-2016","https://www.transfermarkt.com/spielbericht/index/spielbericht/2663813","3:00 PM","Fifth Round","4-3-3 Attacking","1:5 ","2015"
1,"West Ham",379,"West Ham","Slaven Bilic","FA Cup",1,"Man Utd","13-03-2016","https://www.transfermarkt.com/spielbericht/index/spielbericht/2666790","5:00 PM","Sixth Round","4-1-4-1","1:1 ","2015"
2,"Man Utd",379,"West Ham","Slaven Bilic","FA Cup",1,"West Ham","13-04-2016","https://www.transfermarkt.com/spielbericht/index/spielbericht/2676312","8:00 PM","6th round deciders","4-2-3-1","1:2 ","2015"
1,"West Ham",379,"West Ham","Slaven Bilic","EFL Cup",2,"Leicester","22-09-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2617966","8:45 PM","Third Round","4-2-3-1","2:1 ","2015"
2,"Paris SG",31,"Liverpool","Jürgen Klopp","UEFA Champions League",3,"Liverpool","18-09-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3097960","9:00 PM","Group C","4-3-3 Attacking","3:2 ","2018"
0,"Liverpool",31,"Liverpool","Jürgen Klopp","UEFA Champions League",1,"SSC Napoli","03-10-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3097984","9:00 PM","Group C","4-3-3 Attacking","1:0 ","2018"
0,"Red Star",31,"Liverpool","Jürgen Klopp","UEFA Champions League",4,"Liverpool","24-10-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3098000","9:00 PM","Group C","4-2-3-1","4:0 ","2018"
0,"Liverpool",31,"Liverpool","Jürgen Klopp","UEFA Champions League",2,"Red Star","06-11-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3098015","6:55 PM","Group C","4-4-2 double 6","2:0 ","2018"
1,"Liverpool",31,"Liverpool","Jürgen Klopp","UEFA Champions League",2,"Paris SG","28-11-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3098031","9:00 PM","Group C","4-3-3 Attacking","2:1 ","2018"
0,"SSC Napoli",31,"Liverpool","Jürgen Klopp","UEFA Champions League",1,"Liverpool","11-12-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3098048","9:00 PM","Group C","4-3-3 Attacking","1:0 ","2018"
0,"Bayern Munich ",31,"Liverpool","Jürgen Klopp","UEFA Champions League",0,"Liverpool","19-02-2019","https://www.transfermarkt.com/spielbericht/index/spielbericht/3135804","9:00 PM","last 16 1st leg","4-3-3 Attacking","0:0 ","2018"
3,"Liverpool",31,"Liverpool","Jürgen Klopp","UEFA Champions League",1,"Bayern Munich ","13-03-2019","https://www.transfermarkt.com/spielbericht/index/spielbericht/3135813","9:00 PM","last 16 2nd leg","4-3-3 Attacking","1:3 ","2018"
0,"FC Porto",31,"Liverpool","Jürgen Klopp","UEFA Champions League",2,"Liverpool","09-04-2019","https://www.transfermarkt.com/spielbericht/index/spielbericht/3167763","9:00 PM","Quarter-Finals 1st leg","4-3-3 Attacking","2:0 ","2018"
4,"Liverpool",31,"Liverpool","Jürgen Klopp","UEFA Champions League",1,"FC Porto","17-04-2019","https://www.transfermarkt.com/spielbericht/index/spielbericht/3167764","9:00 PM","Quarter-Finals 2nd leg","4-3-3 Attacking","1:4 ","2018"
0,"Liverpool",31,"Liverpool","Jürgen Klopp","UEFA Champions League",3,"FC Barcelona","01-05-2019","https://www.transfermarkt.com/spielbericht/index/spielbericht/3177022","9:00 PM","Semi-Finals 1st Leg","4-3-1-2","3:0 ","2018"
0,"FC Barcelona",31,"Liverpool","Jürgen Klopp","UEFA Champions League",4,"Liverpool","07-05-2019","https://www.transfermarkt.com/spielbericht/index/spielbericht/3177025","9:00 PM","Semi-Finals 2nd Leg","4-3-3 Attacking","4:0 ","2018"
2,"Liverpool",31,"Liverpool","Jürgen Klopp","UEFA Champions League",0,"Spurs","01-06-2019","https://www.transfermarkt.com/spielbericht/index/spielbericht/3183105","9:00 PM","Final","4-3-3 Attacking","0:2 ","2018"
0,"West Ham",31,"Liverpool","Jürgen Klopp","Premier League",4,"Liverpool","12-08-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050171","2:30 PM","1","4-3-3 Attacking","4:0 ","2018"
2,"Liverpool",31,"Liverpool","Jürgen Klopp","Premier League",0,"Crystal Palace","20-08-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050181","9:00 PM","2","4-3-3 Attacking","0:2 ","2018"
0,"Brighton",31,"Liverpool","Jürgen Klopp","Premier League",1,"Liverpool","25-08-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050191","6:30 PM","3","4-3-3 Attacking","1:0 ","2018"
2,"Liverpool",31,"Liverpool","Jürgen Klopp","Premier League",1,"Leicester","01-09-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050203","1:30 PM","4","4-3-3 Attacking","1:2 ","2018"
2,"Liverpool",31,"Liverpool","Jürgen Klopp","Premier League",1,"Spurs","15-09-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050214","1:30 PM","5","4-3-3 Attacking","1:2 ","2018"
0,"Southampton",31,"Liverpool","Jürgen Klopp","Premier League",3,"Liverpool","22-09-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050224","4:00 PM","6","4-2-3-1","3:0 ","2018"
1,"Liverpool",31,"Liverpool","Jürgen Klopp","Premier League",1,"Chelsea","29-09-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050230","6:30 PM","7","4-3-3 Attacking","1:1 ","2018"
0,"Man City",31,"Liverpool","Jürgen Klopp","Premier League",0,"Liverpool","07-10-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050242","5:30 PM","8","4-3-3 Attacking","0:0 ","2018"
1,"Liverpool",31,"Liverpool","Jürgen Klopp","Premier League",0,"Huddersfield","20-10-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050252","6:30 PM","9","4-3-3 Attacking","0:1 ","2018"
1,"Cardiff",31,"Liverpool","Jürgen Klopp","Premier League",4,"Liverpool","27-10-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050262","4:00 PM","10","4-2-3-1","4:1 ","2018"
1,"Liverpool",31,"Liverpool","Jürgen Klopp","Premier League",1,"Arsenal","03-11-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050267","6:30 PM","11","4-3-3 Attacking","1:1 ","2018"
0,"Fulham",31,"Liverpool","Jürgen Klopp","Premier League",2,"Liverpool","11-11-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050283","1:00 PM","12","4-1-4-1","2:0 ","2018"
3,"Liverpool",31,"Liverpool","Jürgen Klopp","Premier League",0,"Watford","24-11-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050294","4:00 PM","13","4-2-3-1","0:3 ","2018"
0,"Everton",31,"Liverpool","Jürgen Klopp","Premier League",1,"Liverpool","02-12-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050303","5:15 PM","14","4-2-3-1","1:0 ","2018"
3,"Liverpool",31,"Liverpool","Jürgen Klopp","Premier League",1,"Burnley","05-12-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050309","8:45 PM","15","4-4-2 double 6","1:3 ","2018"
4,"Liverpool",31,"Liverpool","Jürgen Klopp","Premier League",0,"Bournemouth","08-12-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050318","1:30 PM","16","4-4-2 double 6","0:4 ","2018"
1,"Man Utd",31,"Liverpool","Jürgen Klopp","Premier League",3,"Liverpool","16-12-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050331","5:00 PM","17","4-2-3-1","3:1 ","2018"
2,"Liverpool",31,"Liverpool","Jürgen Klopp","Premier League",0,"Wolves","21-12-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050346","9:00 PM","18","4-2-3-1","0:2 ","2018"
0,"Newcastle",31,"Liverpool","Jürgen Klopp","Premier League",4,"Liverpool","26-12-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050422","4:00 PM","19","4-2-3-1","4:0 ","2018"
1,"Arsenal",31,"Liverpool","Jürgen Klopp","Premier League",5,"Liverpool","29-12-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050352","6:30 PM","20","4-4-2 double 6","5:1 ","2018"
1,"Liverpool",31,"Liverpool","Jürgen Klopp","Premier League",2,"Man City","03-01-2019","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050363","9:00 PM","21","4-3-3 Attacking","2:1 ","2018"
1,"Liverpool",31,"Liverpool","Jürgen Klopp","Premier League",0,"Brighton","12-01-2019","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050367","4:00 PM","22","4-2-3-1","0:1 ","2018"
3,"Crystal Palace",31,"Liverpool","Jürgen Klopp","Premier League",4,"Liverpool","19-01-2019","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050381","4:00 PM","23","4-4-2 double 6","4:3 ","2018"
1,"Leicester",31,"Liverpool","Jürgen Klopp","Premier League",1,"Liverpool","30-01-2019","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050395","9:00 PM","24","4-2-3-1","1:1 ","2018"
1,"Liverpool",31,"Liverpool","Jürgen Klopp","Premier League",1,"West Ham","04-02-2019","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050406","9:00 PM","25","4-3-3 Attacking","1:1 ","2018"
0,"Bournemouth",31,"Liverpool","Jürgen Klopp","Premier League",3,"Liverpool","09-02-2019","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050411","4:00 PM","26","4-3-3 Attacking","3:0 ","2018"
0,"Liverpool",31,"Liverpool","Jürgen Klopp","Premier League",0,"Man Utd","24-02-2019","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050434","3:05 PM","27","4-3-3 Attacking","0:0 ","2018"
0,"Watford",31,"Liverpool","Jürgen Klopp","Premier League",5,"Liverpool","27-02-2019","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050445","9:00 PM","28","4-3-3 Attacking","5:0 ","2018"
0,"Liverpool",31,"Liverpool","Jürgen Klopp","Premier League",0,"Everton","03-03-2019","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050450","5:15 PM","29","4-3-3 Attacking","0:0 ","2018"
2,"Burnley",31,"Liverpool","Jürgen Klopp","Premier League",4,"Liverpool","10-03-2019","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050463","1:00 PM","30","4-3-3 Attacking","4:2 ","2018"
2,"Liverpool",31,"Liverpool","Jürgen Klopp","Premier League",1,"Fulham","17-03-2019","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050479","3:15 PM","31","4-3-3 Attacking","1:2 ","2018"
1,"Spurs",31,"Liverpool","Jürgen Klopp","Premier League",2,"Liverpool","31-03-2019","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050492","5:30 PM","32","4-3-3 Attacking","2:1 ","2018"
3,"Liverpool",31,"Liverpool","Jürgen Klopp","Premier League",1,"Southampton","05-04-2019","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050501","9:00 PM","33","4-3-3 Attacking","1:3 ","2018"
0,"Chelsea",31,"Liverpool","Jürgen Klopp","Premier League",2,"Liverpool","14-04-2019","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050518","5:30 PM","34","4-3-3 Attacking","2:0 ","2018"
2,"Liverpool",31,"Liverpool","Jürgen Klopp","Premier League",0,"Cardiff","21-04-2019","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050525","5:00 PM","35","4-3-3 Attacking","0:2 ","2018"
0,"Huddersfield",31,"Liverpool","Jürgen Klopp","Premier League",5,"Liverpool","26-04-2019","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050538","9:00 PM","36","4-3-3 Attacking","5:0 ","2018"
3,"Liverpool",31,"Liverpool","Jürgen Klopp","Premier League",2,"Newcastle","04-05-2019","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050558","8:45 PM","37","4-3-3 Attacking","2:3 ","2018"
0,"Wolves",31,"Liverpool","Jürgen Klopp","Premier League",2,"Liverpool","12-05-2019","https://www.transfermarkt.com/spielbericht/index/spielbericht/3050566","4:00 PM","38","4-3-3 Attacking","2:0 ","2018"
1,"Liverpool",31,"Liverpool","Jürgen Klopp","FA Cup",2,"Wolves","07-01-2019","https://www.transfermarkt.com/spielbericht/index/spielbericht/3136619","8:45 PM","Third Round","4-4-2","2:1 ","2018"
2,"Chelsea",31,"Liverpool","Jürgen Klopp","EFL Cup",1,"Liverpool","26-09-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3098074","8:45 PM","Third Round","4-3-3 Attacking","1:2 ","2018"
0,"Vitesse",180,"Southampton","Ronald Koeman","Europa League Qualifying",3,"Southampton","30-07-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2604361","9:05 PM","3rd round 1st leg","4-3-3 Defending","3:0 ","2015"
2,"Southampton",180,"Southampton","Ronald Koeman","Europa League Qualifying",0,"Vitesse","06-08-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2604362","8:00 PM","3rd round 2nd leg","4-3-3 Attacking","0:2 ","2015"
1,"FC Midtjylland",180,"Southampton","Ronald Koeman","Europa League Qualifying",1,"Southampton","20-08-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2614924","9:00 PM","4th round 1st leg","4-3-1-2","1:1 ","2015"
0,"Southampton",180,"Southampton","Ronald Koeman","Europa League Qualifying",1,"FC Midtjylland","27-08-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2614925","8:45 PM","4th round 2nd leg","5-3-2","1:0 ","2015"
2,"Southampton",180,"Southampton","Ronald Koeman","Premier League",2,"Newcastle","09-08-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2577859","2:30 PM","1","4-2-3-1","2:2 ","2015"
3,"Everton",180,"Southampton","Ronald Koeman","Premier League",0,"Southampton","15-08-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2577884","1:45 PM","2","4-2-3-1","0:3 ","2015"
0,"Southampton",180,"Southampton","Ronald Koeman","Premier League",0,"Watford","23-08-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2577901","5:00 PM","3","5-3-2","0:0 ","2015"
